group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
announce-response-to-bytes,,,,,134922705.0,ns,22800
announce-response-to-bytes,,,,,131398549.0,ns,22860
announce-response-to-bytes,,,,,136184490.0,ns,22920
announce-response-to-bytes,,,,,136662292.0,ns,22980
announce-response-to-bytes,,,,,139084616.0,ns,23040
announce-response-to-bytes,,,,,142374414.0,ns,23100
announce-response-to-bytes,,,,,139672055.0,ns,23160
announce-response-to-bytes,,,,,139665680.0,ns,23220
announce-response-to-bytes,,,,,140454153.0,ns,23280
announce-response-to-bytes,,,,,134045293.0,ns,23340
announce-response-to-bytes,,,,,143119691.0,ns,23400
announce-response-to-bytes,,,,,144157458.0,ns,23460
announce-response-to-bytes,,,,,142513360.0,ns,23520
announce-response-to-bytes,,,,,145299170.0,ns,23580
announce-response-to-bytes,,,,,145304718.0,ns,23640
announce-response-to-bytes,,,,,143137147.0,ns,23700
announce-response-to-bytes,,,,,150700164.0,ns,23760
announce-response-to-bytes,,,,,143088363.0,ns,23820
announce-response-to-bytes,,,,,140659241.0,ns,23880
announce-response-to-bytes,,,,,151175740.0,ns,23940
announce-response-to-bytes,,,,,149559608.0,ns,24000
announce-response-to-bytes,,,,,141507307.0,ns,24060
announce-response-to-bytes,,,,,142098061.0,ns,24120
announce-response-to-bytes,,,,,142306098.0,ns,24180
announce-response-to-bytes,,,,,145560035.0,ns,24240
announce-response-to-bytes,,,,,145551983.0,ns,24300
announce-response-to-bytes,,,,,154656278.0,ns,24360
announce-response-to-bytes,,,,,146982431.0,ns,24420
announce-response-to-bytes,,,,,149980678.0,ns,24480
announce-response-to-bytes,,,,,149811257.0,ns,24540
announce-response-to-bytes,,,,,144410416.0,ns,24600
announce-response-to-bytes,,,,,145107309.0,ns,24660
announce-response-to-bytes,,,,,148069434.0,ns,24720
announce-response-to-bytes,,,,,147743674.0,ns,24780
announce-response-to-bytes,,,,,158591021.0,ns,24840
announce-response-to-bytes,,,,,153804335.0,ns,24900
announce-response-to-bytes,,,,,151333913.0,ns,24960
announce-response-to-bytes,,,,,147205551.0,ns,25020
announce-response-to-bytes,,,,,151011082.0,ns,25080
announce-response-to-bytes,,,,,150994405.0,ns,25140
announce-response-to-bytes,,,,,151583075.0,ns,25200
announce-response-to-bytes,,,,,150962534.0,ns,25260
announce-response-to-bytes,,,,,158942748.0,ns,25320
announce-response-to-bytes,,,,,153943407.0,ns,25380
announce-response-to-bytes,,,,,152188911.0,ns,25440
announce-response-to-bytes,,,,,157514396.0,ns,25500
announce-response-to-bytes,,,,,155180550.0,ns,25560
announce-response-to-bytes,,,,,152504791.0,ns,25620
announce-response-to-bytes,,,,,160079543.0,ns,25680
announce-response-to-bytes,,,,,151453512.0,ns,25740
announce-response-to-bytes,,,,,151384295.0,ns,25800
announce-response-to-bytes,,,,,156963082.0,ns,25860
announce-response-to-bytes,,,,,150828531.0,ns,25920
announce-response-to-bytes,,,,,157597601.0,ns,25980
announce-response-to-bytes,,,,,158605060.0,ns,26040
announce-response-to-bytes,,,,,154264234.0,ns,26100
announce-response-to-bytes,,,,,157418039.0,ns,26160
announce-response-to-bytes,,,,,157380542.0,ns,26220
announce-response-to-bytes,,,,,154039954.0,ns,26280
announce-response-to-bytes,,,,,155847797.0,ns,26340
announce-response-to-bytes,,,,,159540498.0,ns,26400
announce-response-to-bytes,,,,,158636199.0,ns,26460
announce-response-to-bytes,,,,,162123392.0,ns,26520
announce-response-to-bytes,,,,,160133693.0,ns,26580
announce-response-to-bytes,,,,,167252226.0,ns,26640
announce-response-to-bytes,,,,,157875477.0,ns,26700
announce-response-to-bytes,,,,,160387414.0,ns,26760
announce-response-to-bytes,,,,,159725786.0,ns,26820
announce-response-to-bytes,,,,,159519574.0,ns,26880
announce-response-to-bytes,,,,,159144790.0,ns,26940
announce-response-to-bytes,,,,,159724882.0,ns,27000
announce-response-to-bytes,,,,,159626097.0,ns,27060
announce-response-to-bytes,,,,,167716074.0,ns,27120
announce-response-to-bytes,,,,,165325796.0,ns,27180
announce-response-to-bytes,,,,,159454651.0,ns,27240
announce-response-to-bytes,,,,,166192327.0,ns,27300
announce-response-to-bytes,,,,,164141388.0,ns,27360
announce-response-to-bytes,,,,,159827333.0,ns,27420
announce-response-to-bytes,,,,,159281575.0,ns,27480
announce-response-to-bytes,,,,,161338829.0,ns,27540
announce-response-to-bytes,,,,,201312225.0,ns,27600
announce-response-to-bytes,,,,,173052547.0,ns,27660
announce-response-to-bytes,,,,,174872126.0,ns,27720
announce-response-to-bytes,,,,,162826556.0,ns,27780
announce-response-to-bytes,,,,,166301823.0,ns,27840
announce-response-to-bytes,,,,,172216250.0,ns,27900
announce-response-to-bytes,,,,,164447879.0,ns,27960
announce-response-to-bytes,,,,,165765095.0,ns,28020
announce-response-to-bytes,,,,,165112499.0,ns,28080
announce-response-to-bytes,,,,,172573539.0,ns,28140
announce-response-to-bytes,,,,,168652965.0,ns,28200
announce-response-to-bytes,,,,,195098828.0,ns,28260
announce-response-to-bytes,,,,,182327486.0,ns,28320
announce-response-to-bytes,,,,,170434022.0,ns,28380
announce-response-to-bytes,,,,,169223601.0,ns,28440
announce-response-to-bytes,,,,,162751851.0,ns,28500
announce-response-to-bytes,,,,,179716421.0,ns,28560
announce-response-to-bytes,,,,,171936500.0,ns,28620
announce-response-to-bytes,,,,,168791350.0,ns,28680
announce-response-to-bytes,,,,,172923539.0,ns,28740
announce-response-to-bytes,,,,,173294241.0,ns,28800
announce-response-to-bytes,,,,,178158947.0,ns,28860
announce-response-to-bytes,,,,,170223356.0,ns,28920
announce-response-to-bytes,,,,,174141701.0,ns,28980
announce-response-to-bytes,,,,,181654398.0,ns,29040
announce-response-to-bytes,,,,,173452627.0,ns,29100
announce-response-to-bytes,,,,,176756076.0,ns,29160
announce-response-to-bytes,,,,,173841937.0,ns,29220
announce-response-to-bytes,,,,,182670206.0,ns,29280
announce-response-to-bytes,,,,,182615059.0,ns,29340
announce-response-to-bytes,,,,,183366222.0,ns,29400
announce-response-to-bytes,,,,,176423114.0,ns,29460
announce-response-to-bytes,,,,,179346613.0,ns,29520
announce-response-to-bytes,,,,,179672994.0,ns,29580
announce-response-to-bytes,,,,,187219070.0,ns,29640
announce-response-to-bytes,,,,,182825189.0,ns,29700
announce-response-to-bytes,,,,,175152698.0,ns,29760
announce-response-to-bytes,,,,,178268199.0,ns,29820
announce-response-to-bytes,,,,,174561075.0,ns,29880
announce-response-to-bytes,,,,,174990534.0,ns,29940
announce-response-to-bytes,,,,,177516663.0,ns,30000
announce-response-to-bytes,,,,,181544897.0,ns,30060
announce-response-to-bytes,,,,,176721962.0,ns,30120
announce-response-to-bytes,,,,,180219494.0,ns,30180
announce-response-to-bytes,,,,,180313631.0,ns,30240
announce-response-to-bytes,,,,,186697851.0,ns,30300
announce-response-to-bytes,,,,,183867116.0,ns,30360
announce-response-to-bytes,,,,,178658999.0,ns,30420
announce-response-to-bytes,,,,,185147892.0,ns,30480
announce-response-to-bytes,,,,,178798904.0,ns,30540
announce-response-to-bytes,,,,,182805520.0,ns,30600
announce-response-to-bytes,,,,,185003086.0,ns,30660
